"project_id","project_location_id","precision_code","geoname_id","place_name","latitude","longitude","location_type_code","location_type_name","gazetteer_adm_code","gazetteer_adm_name","location_class","geographic_exactness"
"COL431","COL431_3685413","4","3685413","Cundinamarca","5.0","-74.16667","ADM1","first-order administrative division","6295630|6255150|CO|33","Earth|South America|Colombia|Cundinamarca","1","1"
"COL206","COL206_3685413","4","3685413","Cundinamarca","5.0","-74.16667","ADM1","first-order administrative division","6295630|6255150|CO|33","Earth|South America|Colombia|Cundinamarca","1","1"
"COL359","COL359_3685413","4","3685413","Cundinamarca","5.0","-74.16667","ADM1","first-order administrative division","6295630|6255150|CO|33","Earth|South America|Colombia|Cundinamarca","1","1"
"COL44","COL44_3668578","4","3668578","Departamento de Santander","6.83333","-73.41667","ADM1","first-order administrative division","6295630|6255150|CO|26","Earth|South America|Colombia|Departamento de Santander","1","1"
"COL225","COL225_3668578","4","3668578","Departamento de Santander","6.83333","-73.41667","ADM1","first-order administrative division","6295630|6255150|CO|26","Earth|South America|Colombia|Departamento de Santander","1","1"
"COL394","COL394_3668578","4","3668578","Departamento de Santander","6.83333","-73.41667","ADM1","first-order administrative division","6295630|6255150|CO|26","Earth|South America|Colombia|Departamento de Santander","1","1"
"COL233","COL233_3668578","4","3668578","Departamento de Santander","6.83333","-73.41667","ADM1","first-order administrative division","6295630|6255150|CO|26","Earth|South America|Colombia|Departamento de Santander","1","1"
"COL208","COL208_3668578","4","3668578","Departamento de Santander","6.83333","-73.41667","ADM1","first-order administrative division","6295630|6255150|CO|26","Earth|South America|Colombia|Departamento de Santander","1","1"
"COL574","COL574_3668578","4","3668578","Departamento de Santander","6.83333","-73.41667","ADM1","first-order administrative division","6295630|6255150|CO|26","Earth|South America|Colombia|Departamento de Santander","1","1"
"COL641","COL641_3668578","4","3668578","Departamento de Santander","6.83333","-73.41667","ADM1","first-order administrative division","6295630|6255150|CO|26","Earth|South America|Colombia|Departamento de Santander","1","1"
"COL88","COL88_3668578","4","3668578","Departamento de Santander","6.83333","-73.41667","ADM1","first-order administrative division","6295630|6255150|CO|26","Earth|South America|Colombia|Departamento de Santander","1","1"
"COL262","COL262_3668578","4","3668578","Departamento de Santander","6.83333","-73.41667","ADM1","first-order administrative division","6295630|6255150|CO|26","Earth|South America|Colombia|Departamento de Santander","1","1"
"COL82","COL82_3668578","4","3668578","Departamento de Santander","6.83333","-73.41667","ADM1","first-order administrative division","6295630|6255150|CO|26","Earth|South America|Colombia|Departamento de Santander","1","1"
"COL373","COL373_3668578","4","3668578","Departamento de Santander","6.83333","-73.41667","ADM1","first-order administrative division","6295630|6255150|CO|26","Earth|South America|Colombia|Departamento de Santander","1","1"
"COL245","COL245_3668578","4","3668578","Departamento de Santander","6.83333","-73.41667","ADM1","first-order administrative division","6295630|6255150|CO|26","Earth|South America|Colombia|Departamento de Santander","1","1"
"COL197","COL197_3668578","4","3668578","Departamento de Santander","6.83333","-73.41667","ADM1","first-order administrative division","6295630|6255150|CO|26","Earth|South America|Colombia|Departamento de Santander","1","1"
"COL114","COL114_3668578","4","3668578","Departamento de Santander","6.83333","-73.41667","ADM1","first-order administrative division","6295630|6255150|CO|26","Earth|South America|Colombia|Departamento de Santander","1","1"
"COL95","COL95_3668578","4","3668578","Departamento de Santander","6.83333","-73.41667","ADM1","first-order administrative division","6295630|6255150|CO|26","Earth|South America|Colombia|Departamento de Santander","1","1"
"COL92","COL92_3668578","4","3668578","Departamento de Santander","6.83333","-73.41667","ADM1","first-order administrative division","6295630|6255150|CO|26","Earth|South America|Colombia|Departamento de Santander","1","1"
"COL72","COL72_3668578","4","3668578","Departamento de Santander","6.83333","-73.41667","ADM1","first-order administrative division","6295630|6255150|CO|26","Earth|South America|Colombia|Departamento de Santander","1","1"
"COL282","COL282_3668578","4","3668578","Departamento de Santander","6.83333","-73.41667","ADM1","first-order administrative division","6295630|6255150|CO|26","Earth|South America|Colombia|Departamento de Santander","1","1"
"COL90","COL90_3668578","4","3668578","Departamento de Santander","6.83333","-73.41667","ADM1","first-order administrative division","6295630|6255150|CO|26","Earth|South America|Colombia|Departamento de Santander","1","1"
"COL335","COL335_3668578","4","3668578","Departamento de Santander","6.83333","-73.41667","ADM1","first-order administrative division","6295630|6255150|CO|26","Earth|South America|Colombia|Departamento de Santander","1","1"
"COL216","COL216_3668578","4","3668578","Departamento de Santander","6.83333","-73.41667","ADM1","first-order administrative division","6295630|6255150|CO|26","Earth|South America|Colombia|Departamento de Santander","1","1"
"COL366","COL366_3668578","4","3668578","Departamento de Santander","6.83333","-73.41667","ADM1","first-order administrative division","6295630|6255150|CO|26","Earth|South America|Colombia|Departamento de Santander","1","1"
"COL354","COL354_3668578","4","3668578","Departamento de Santander","6.83333","-73.41667","ADM1","first-order administrative division","6295630|6255150|CO|26","Earth|South America|Colombia|Departamento de Santander","1","1"
"COL226","COL226_3668578","4","3668578","Departamento de Santander","6.83333","-73.41667","ADM1","first-order administrative division","6295630|6255150|CO|26","Earth|South America|Colombia|Departamento de Santander","1","1"
"COL431","COL431_3668578","4","3668578","Departamento de Santander","6.83333","-73.41667","ADM1","first-order administrative division","6295630|6255150|CO|26","Earth|South America|Colombia|Departamento de Santander","1","1"
"COL206","COL206_3668578","4","3668578","Departamento de Santander","6.83333","-73.41667","ADM1","first-order administrative division","6295630|6255150|CO|26","Earth|South America|Colombia|Departamento de Santander","1","1"
"COL67","COL67_3668578","4","3668578","Departamento de Santander","6.83333","-73.41667","ADM1","first-order administrative division","6295630|6255150|CO|26","Earth|South America|Colombia|Departamento de Santander","1","1"
"COL359","COL359_3668578","4","3668578","Departamento de Santander","6.83333","-73.41667","ADM1","first-order administrative division","6295630|6255150|CO|26","Earth|South America|Colombia|Departamento de Santander","1","1"
"COL363","COL363_3668578","4","3668578","Departamento de Santander","6.83333","-73.41667","ADM1","first-order administrative division","6295630|6255150|CO|26","Earth|South America|Colombia|Departamento de Santander","1","1"
"COL71","COL71_3688536","4","3688536","Departamento de Boyacá","5.66667","-73.0","ADM1","first-order administrative division","6295630|6255150|CO|36","Earth|South America|Colombia|Departamento de Boyacá","1","1"
"COL76","COL76_3688536","4","3688536","Departamento de Boyacá","5.66667","-73.0","ADM1","first-order administrative division","6295630|6255150|CO|36","Earth|South America|Colombia|Departamento de Boyacá","1","1"
"COL389","COL389_3688536","4","3688536","Departamento de Boyacá","5.66667","-73.0","ADM1","first-order administrative division","6295630|6255150|CO|36","Earth|South America|Colombia|Departamento de Boyacá","1","1"
"COL208","COL208_3688536","4","3688536","Departamento de Boyacá","5.66667","-73.0","ADM1","first-order administrative division","6295630|6255150|CO|36","Earth|South America|Colombia|Departamento de Boyacá","1","1"
"COL169","COL169_3688536","4","3688536","Departamento de Boyacá","5.66667","-73.0","ADM1","first-order administrative division","6295630|6255150|CO|36","Earth|South America|Colombia|Departamento de Boyacá","1","1"
"COL92","COL92_3688536","4","3688536","Departamento de Boyacá","5.66667","-73.0","ADM1","first-order administrative division","6295630|6255150|CO|36","Earth|South America|Colombia|Departamento de Boyacá","1","1"
"COL282","COL282_3688536","4","3688536","Departamento de Boyacá","5.66667","-73.0","ADM1","first-order administrative division","6295630|6255150|CO|36","Earth|South America|Colombia|Departamento de Boyacá","1","1"
"COL335","COL335_3688536","4","3688536","Departamento de Boyacá","5.66667","-73.0","ADM1","first-order administrative division","6295630|6255150|CO|36","Earth|South America|Colombia|Departamento de Boyacá","1","1"
"COL353","COL353_3688536","4","3688536","Departamento de Boyacá","5.66667","-73.0","ADM1","first-order administrative division","6295630|6255150|CO|36","Earth|South America|Colombia|Departamento de Boyacá","1","1"
"COL354","COL354_3688536","4","3688536","Departamento de Boyacá","5.66667","-73.0","ADM1","first-order administrative division","6295630|6255150|CO|36","Earth|South America|Colombia|Departamento de Boyacá","1","1"
"COL226","COL226_3688536","4","3688536","Departamento de Boyacá","5.66667","-73.0","ADM1","first-order administrative division","6295630|6255150|CO|36","Earth|South America|Colombia|Departamento de Boyacá","1","1"
"COL76","COL76_3687951","4","3687951","Departamento de Caldas","5.26667","-75.33333","ADM1","first-order administrative division","6295630|6255150|CO|37","Earth|South America|Colombia|Departamento de Caldas","1","1"
"COL225","COL225_3687951","4","3687951","Departamento de Caldas","5.26667","-75.33333","ADM1","first-order administrative division","6295630|6255150|CO|37","Earth|South America|Colombia|Departamento de Caldas","1","1"
"COL394","COL394_3687951","4","3687951","Departamento de Caldas","5.26667","-75.33333","ADM1","first-order administrative division","6295630|6255150|CO|37","Earth|South America|Colombia|Departamento de Caldas","1","1"
"COL641","COL641_3687951","4","3687951","Departamento de Caldas","5.26667","-75.33333","ADM1","first-order administrative division","6295630|6255150|CO|37","Earth|South America|Colombia|Departamento de Caldas","1","1"
"COL197","COL197_3687951","4","3687951","Departamento de Caldas","5.26667","-75.33333","ADM1","first-order administrative division","6295630|6255150|CO|37","Earth|South America|Colombia|Departamento de Caldas","1","1"
"COL317","COL317_3687951","4","3687951","Departamento de Caldas","5.26667","-75.33333","ADM1","first-order administrative division","6295630|6255150|CO|37","Earth|South America|Colombia|Departamento de Caldas","1","1"
"COL211","COL211_3687951","4","3687951","Departamento de Caldas","5.26667","-75.33333","ADM1","first-order administrative division","6295630|6255150|CO|37","Earth|South America|Colombia|Departamento de Caldas","1","1"
"COL57","COL57_3687951","4","3687951","Departamento de Caldas","5.26667","-75.33333","ADM1","first-order administrative division","6295630|6255150|CO|37","Earth|South America|Colombia|Departamento de Caldas","1","1"
"COL92","COL92_3687951","4","3687951","Departamento de Caldas","5.26667","-75.33333","ADM1","first-order administrative division","6295630|6255150|CO|37","Earth|South America|Colombia|Departamento de Caldas","1","1"
"COL366","COL366_3687951","4","3687951","Departamento de Caldas","5.26667","-75.33333","ADM1","first-order administrative division","6295630|6255150|CO|37","Earth|South America|Colombia|Departamento de Caldas","1","1"
"COL354","COL354_3687951","4","3687951","Departamento de Caldas","5.26667","-75.33333","ADM1","first-order administrative division","6295630|6255150|CO|37","Earth|South America|Colombia|Departamento de Caldas","1","1"
"COL226","COL226_3687951","4","3687951","Departamento de Caldas","5.26667","-75.33333","ADM1","first-order administrative division","6295630|6255150|CO|37","Earth|South America|Colombia|Departamento de Caldas","1","1"
"COL76","COL76_3687173","4","3687173","Departamento de Casanare","5.5","-71.5","ADM1","first-order administrative division","6295630|6255150|CO|32","Earth|South America|Colombia|Departamento de Casanare","1","1"
"COL258","COL258_3687173","4","3687173","Departamento de Casanare","5.5","-71.5","ADM1","first-order administrative division","6295630|6255150|CO|32","Earth|South America|Colombia|Departamento de Casanare","1","1"
"COL13","COL13_3687173","4","3687173","Departamento de Casanare","5.5","-71.5","ADM1","first-order administrative division","6295630|6255150|CO|32","Earth|South America|Colombia|Departamento de Casanare","1","1"
"COL208","COL208_3687173","4","3687173","Departamento de Casanare","5.5","-71.5","ADM1","first-order administrative division","6295630|6255150|CO|32","Earth|South America|Colombia|Departamento de Casanare","1","1"
"COL536","COL536_3687173","4","3687173","Departamento de Casanare","5.5","-71.5","ADM1","first-order administrative division","6295630|6255150|CO|32","Earth|South America|Colombia|Departamento de Casanare","1","1"
"COL545","COL545_3687173","4","3687173","Departamento de Casanare","5.5","-71.5","ADM1","first-order administrative division","6295630|6255150|CO|32","Earth|South America|Colombia|Departamento de Casanare","1","1"
"COL407","COL407_3687173","4","3687173","Departamento de Casanare","5.5","-71.5","ADM1","first-order administrative division","6295630|6255150|CO|32","Earth|South America|Colombia|Departamento de Casanare","1","1"
"COL282","COL282_3687173","4","3687173","Departamento de Casanare","5.5","-71.5","ADM1","first-order administrative division","6295630|6255150|CO|32","Earth|South America|Colombia|Departamento de Casanare","1","1"
"COL366","COL366_3687173","4","3687173","Departamento de Casanare","5.5","-71.5","ADM1","first-order administrative division","6295630|6255150|CO|32","Earth|South America|Colombia|Departamento de Casanare","1","1"
"COL354","COL354_3687173","4","3687173","Departamento de Casanare","5.5","-71.5","ADM1","first-order administrative division","6295630|6255150|CO|32","Earth|South America|Colombia|Departamento de Casanare","1","1"
"COL226","COL226_3687173","4","3687173","Departamento de Casanare","5.5","-71.5","ADM1","first-order administrative division","6295630|6255150|CO|32","Earth|South America|Colombia|Departamento de Casanare","1","1"
"COL230","COL230_3687173","4","3687173","Departamento de Casanare","5.5","-71.5","ADM1","first-order administrative division","6295630|6255150|CO|32","Earth|South America|Colombia|Departamento de Casanare","1","1"
"COL225","COL225_3670698","4","3670698","Departamento de Risaralda","5.0","-76.0","ADM1","first-order administrative division","6295630|6255150|CO|24","Earth|South America|Colombia|Departamento de Risaralda","1","1"
"COL394","COL394_3670698","4","3670698","Departamento de Risaralda","5.0","-76.0","ADM1","first-order administrative division","6295630|6255150|CO|24","Earth|South America|Colombia|Departamento de Risaralda","1","1"
"COL491","COL491_3670698","4","3670698","Departamento de Risaralda","5.0","-76.0","ADM1","first-order administrative division","6295630|6255150|CO|24","Earth|South America|Colombia|Departamento de Risaralda","1","1"
"COL574","COL574_3670698","4","3670698","Departamento de Risaralda","5.0","-76.0","ADM1","first-order administrative division","6295630|6255150|CO|24","Earth|South America|Colombia|Departamento de Risaralda","1","1"
"COL197","COL197_3670698","4","3670698","Departamento de Risaralda","5.0","-76.0","ADM1","first-order administrative division","6295630|6255150|CO|24","Earth|South America|Colombia|Departamento de Risaralda","1","1"
"COL134","COL134_3670698","4","3670698","Departamento de Risaralda","5.0","-76.0","ADM1","first-order administrative division","6295630|6255150|CO|24","Earth|South America|Colombia|Departamento de Risaralda","1","1"
"COL211","COL211_3670698","4","3670698","Departamento de Risaralda","5.0","-76.0","ADM1","first-order administrative division","6295630|6255150|CO|24","Earth|South America|Colombia|Departamento de Risaralda","1","1"
"COL92","COL92_3670698","4","3670698","Departamento de Risaralda","5.0","-76.0","ADM1","first-order administrative division","6295630|6255150|CO|24","Earth|South America|Colombia|Departamento de Risaralda","1","1"
"COL366","COL366_3670698","4","3670698","Departamento de Risaralda","5.0","-76.0","ADM1","first-order administrative division","6295630|6255150|CO|24","Earth|South America|Colombia|Departamento de Risaralda","1","1"
"COL354","COL354_3670698","4","3670698","Departamento de Risaralda","5.0","-76.0","ADM1","first-order administrative division","6295630|6255150|CO|24","Earth|South America|Colombia|Departamento de Risaralda","1","1"
"COL226","COL226_3670698","4","3670698","Departamento de Risaralda","5.0","-76.0","ADM1","first-order administrative division","6295630|6255150|CO|24","Earth|South America|Colombia|Departamento de Risaralda","1","1"
"COL389","COL389_3689982","4","3689982","Amazonas","-1.16667","-71.5","ADM1","first-order administrative division","6295630|6255150|CO|01","Earth|South America|Colombia|Amazonas","1","1"
"COL204","COL204_3689982","4","3689982","Amazonas","-1.16667","-71.5","ADM1","first-order administrative division","6295630|6255150|CO|01","Earth|South America|Colombia|Amazonas","1","1"
"COL533","COL533_3689982","4","3689982","Amazonas","-1.16667","-71.5","ADM1","first-order administrative division","6295630|6255150|CO|01","Earth|South America|Colombia|Amazonas","1","1"
"COL522","COL522_3689982","4","3689982","Amazonas","-1.16667","-71.5","ADM1","first-order administrative division","6295630|6255150|CO|01","Earth|South America|Colombia|Amazonas","1","1"
"COL262","COL262_3689982","4","3689982","Amazonas","-1.16667","-71.5","ADM1","first-order administrative division","6295630|6255150|CO|01","Earth|South America|Colombia|Amazonas","1","1"
"COL205","COL205_3689982","4","3689982","Amazonas","-1.16667","-71.5","ADM1","first-order administrative division","6295630|6255150|CO|01","Earth|South America|Colombia|Amazonas","1","1"
"COL564","COL564_3689982","4","3689982","Amazonas","-1.16667","-71.5","ADM1","first-order administrative division","6295630|6255150|CO|01","Earth|South America|Colombia|Amazonas","1","1"
"COL169","COL169_3689982","4","3689982","Amazonas","-1.16667","-71.5","ADM1","first-order administrative division","6295630|6255150|CO|01","Earth|South America|Colombia|Amazonas","1","1"
"COL653","COL653_3689982","4","3689982","Amazonas","-1.16667","-71.5","ADM1","first-order administrative division","6295630|6255150|CO|01","Earth|South America|Colombia|Amazonas","1","1"
"COL366","COL366_3689982","4","3689982","Amazonas","-1.16667","-71.5","ADM1","first-order administrative division","6295630|6255150|CO|01","Earth|South America|Colombia|Amazonas","1","1"
"COL353","COL353_3689982","4","3689982","Amazonas","-1.16667","-71.5","ADM1","first-order administrative division","6295630|6255150|CO|01","Earth|South America|Colombia|Amazonas","1","1"
"COL354","COL354_3689982","4","3689982","Amazonas","-1.16667","-71.5","ADM1","first-order administrative division","6295630|6255150|CO|01","Earth|South America|Colombia|Amazonas","1","1"
"COL226","COL226_3689982","4","3689982","Amazonas","-1.16667","-71.5","ADM1","first-order administrative division","6295630|6255150|CO|01","Earth|South America|Colombia|Amazonas","1","1"
"COL397","COL397_3689982","4","3689982","Amazonas","-1.16667","-71.5","ADM1","first-order administrative division","6295630|6255150|CO|01","Earth|South America|Colombia|Amazonas","1","1"
"COL13","COL13_3670205","4","3670205","Providencia y Santa Catalina, Departamento de Archipiélago de San Andrés","12.52449","-81.71983","ADM1","first-order administrative division","6295630|6255150|CO|25","Earth|South America|Colombia|Providencia y Santa Catalina, Departamento de Archipiélago de San Andrés","1","1"
"COL114","COL114_3670205","4","3670205","Providencia y Santa Catalina, Departamento de Archipiélago de San Andrés","12.52449","-81.71983","ADM1","first-order administrative division","6295630|6255150|CO|25","Earth|South America|Colombia|Providencia y Santa Catalina, Departamento de Archipiélago de San Andrés","1","1"
"COL353","COL353_3670205","4","3670205","Providencia y Santa Catalina, Departamento de Archipiélago de San Andrés","12.52449","-81.71983","ADM1","first-order administrative division","6295630|6255150|CO|25","Earth|South America|Colombia|Providencia y Santa Catalina, Departamento de Archipiélago de San Andrés","1","1"
"COL656","COL656_3670205","4","3670205","Providencia y Santa Catalina, Departamento de Archipiélago de San Andrés","12.52449","-81.71983","ADM1","first-order administrative division","6295630|6255150|CO|25","Earth|South America|Colombia|Providencia y Santa Catalina, Departamento de Archipiélago de San Andrés","1","1"
"COL208","COL208_3681652","4","3681652","Departamento del Guainía","2.5","-69.0","ADM1","first-order administrative division","6295630|6255150|CO|15","Earth|South America|Colombia|Departamento del Guainía","1","1"
"COL440","COL440_3681652","4","3681652","Departamento del Guainía","2.5","-69.0","ADM1","first-order administrative division","6295630|6255150|CO|15","Earth|South America|Colombia|Departamento del Guainía","1","1"
"COL262","COL262_3681652","4","3681652","Departamento del Guainía","2.5","-69.0","ADM1","first-order administrative division","6295630|6255150|CO|15","Earth|South America|Colombia|Departamento del Guainía","1","1"
"COL366","COL366_3681652","4","3681652","Departamento del Guainía","2.5","-69.0","ADM1","first-order administrative division","6295630|6255150|CO|15","Earth|South America|Colombia|Departamento del Guainía","1","1"
"COL353","COL353_3681652","4","3681652","Departamento del Guainía","2.5","-69.0","ADM1","first-order administrative division","6295630|6255150|CO|15","Earth|South America|Colombia|Departamento del Guainía","1","1"
"COL232","COL232_3681652","4","3681652","Departamento del Guainía","2.5","-69.0","ADM1","first-order administrative division","6295630|6255150|CO|15","Earth|South America|Colombia|Departamento del Guainía","1","1"
"COL354","COL354_3681652","4","3681652","Departamento del Guainía","2.5","-69.0","ADM1","first-order administrative division","6295630|6255150|CO|15","Earth|South America|Colombia|Departamento del Guainía","1","1"
"COL208","COL208_3666082","4","3666082","Departamento del Vichada","5.0","-69.5","ADM1","first-order administrative division","6295630|6255150|CO|31","Earth|South America|Colombia|Departamento del Vichada","1","1"
"COL485","COL485_3666082","4","3666082","Departamento del Vichada","5.0","-69.5","ADM1","first-order administrative division","6295630|6255150|CO|31","Earth|South America|Colombia|Departamento del Vichada","1","1"
"COL407","COL407_3666082","4","3666082","Departamento del Vichada","5.0","-69.5","ADM1","first-order administrative division","6295630|6255150|CO|31","Earth|South America|Colombia|Departamento del Vichada","1","1"
"COL282","COL282_3666082","4","3666082","Departamento del Vichada","5.0","-69.5","ADM1","first-order administrative division","6295630|6255150|CO|31","Earth|South America|Colombia|Departamento del Vichada","1","1"
"COL366","COL366_3666082","4","3666082","Departamento del Vichada","5.0","-69.5","ADM1","first-order administrative division","6295630|6255150|CO|31","Earth|South America|Colombia|Departamento del Vichada","1","1"
"COL353","COL353_3666082","4","3666082","Departamento del Vichada","5.0","-69.5","ADM1","first-order administrative division","6295630|6255150|CO|31","Earth|South America|Colombia|Departamento del Vichada","1","1"
"COL354","COL354_3666082","4","3666082","Departamento del Vichada","5.0","-69.5","ADM1","first-order administrative division","6295630|6255150|CO|31","Earth|South America|Colombia|Departamento del Vichada","1","1"
"COL226","COL226_3666082","4","3666082","Departamento del Vichada","5.0","-69.5","ADM1","first-order administrative division","6295630|6255150|CO|31","Earth|South America|Colombia|Departamento del Vichada","1","1"
"COL397","COL397_3666082","4","3666082","Departamento del Vichada","5.0","-69.5","ADM1","first-order administrative division","6295630|6255150|CO|31","Earth|South America|Colombia|Departamento del Vichada","1","1"
"COL522","COL522_3666254","4","3666254","Departamento del Vaupés","0.75","-70.75","ADM1","first-order administrative division","6295630|6255150|CO|30","Earth|South America|Colombia|Departamento del Vaupés","1","1"
"COL262","COL262_3666254","4","3666254","Departamento del Vaupés","0.75","-70.75","ADM1","first-order administrative division","6295630|6255150|CO|30","Earth|South America|Colombia|Departamento del Vaupés","1","1"
"COL188","COL188_3666254","4","3666254","Departamento del Vaupés","0.75","-70.75","ADM1","first-order administrative division","6295630|6255150|CO|30","Earth|South America|Colombia|Departamento del Vaupés","1","1"
"COL653","COL653_3666254","4","3666254","Departamento del Vaupés","0.75","-70.75","ADM1","first-order administrative division","6295630|6255150|CO|30","Earth|South America|Colombia|Departamento del Vaupés","1","1"
"COL366","COL366_3666254","4","3666254","Departamento del Vaupés","0.75","-70.75","ADM1","first-order administrative division","6295630|6255150|CO|30","Earth|South America|Colombia|Departamento del Vaupés","1","1"
"COL353","COL353_3666254","4","3666254","Departamento del Vaupés","0.75","-70.75","ADM1","first-order administrative division","6295630|6255150|CO|30","Earth|South America|Colombia|Departamento del Vaupés","1","1"
"COL354","COL354_3666254","4","3666254","Departamento del Vaupés","0.75","-70.75","ADM1","first-order administrative division","6295630|6255150|CO|30","Earth|South America|Colombia|Departamento del Vaupés","1","1"
"COL434","COL434_3686110","8","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","2"
"COL63","COL63_3686110","8","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","2"
"COL412","COL412_3686110","6","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","1"
"COL65","COL65_3686110","8","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","2"
"COL19","COL19_3686110","6","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","1"
"COL64","COL64_3686110","8","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","2"
"COL59","COL59_3686110","6","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","1"
"COL50","COL50_3686110","6","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","1"
"COL45","COL45_3686110","6","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","1"
"COL54","COL54_3686110","8","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","2"
"COL35","COL35_3686110","8","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","2"
"COL23","COL23_3686110","6","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","1"
"COL313","COL313_3686110","8","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","2"
"COL399","COL399_3686110","6","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","1"
"COL396","COL396_3686110","6","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","1"
"COL391","COL391_3686110","6","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","1"
"COL387","COL387_3686110","6","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","1"
"COL362","COL362_3686110","8","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","2"
"COL360","COL360_3686110","8","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","2"
"COL357","COL357_3686110","6","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","1"
"COL339","COL339_3686110","6","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","1"
"COL315","COL315_3686110","6","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","1"
"COL236","COL236_3686110","6","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","1"
"COL298","COL298_3686110","6","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","1"
"COL295","COL295_3686110","6","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","1"
"COL301","COL301_3686110","6","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","1"
"COL372","COL372_3686110","6","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","1"
"COL234","COL234_3686110","8","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","2"
"COL228","COL228_3686110","6","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","1"
"COL224","COL224_3686110","6","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","1"
"COL309","COL309_3686110","6","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","1"
"COL240","COL240_3686110","6","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","1"
"COL16","COL16_3686110","8","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","2"
"COL11","COL11_3686110","6","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","1"
"COL398","COL398_3686110","6","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","1"
"COL202","COL202_3686110","6","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","1"
"COL201","COL201_3686110","6","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","1"
"COL215","COL215_3686110","6","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","1"
"COL184","COL184_3686110","6","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","1"
"COL497","COL497_3686110","6","3686110","Colombia","4.0","-73.25","PCLI","independent political entity","6295630|6255150|CO","Earth|South America|Colombia","1","1"
